,District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),min_vv,max_vv,range_vv,mean_vv,correlation_vv,permutation_entropy_vv,min_vh,max_vh,range_vh,mean_vh,correlation_vh,permutation_entropy_vh,min_vv_by_vh,max_vv_by_vh,range_vv_by_vh,mean_vv_by_vh,correlation_vv_by_vh,permutation_entropy_vv_by_vh
0,Chau_Thanh,10.396711999999999,105.324921,SA,T,17-07-2022,2.53,5500,0.006847735960036516,0.5593631267547607,0.5525153907947242,0.12660574562553512,0.11483289226027027,0.4011181887686231,0.0015279165236279368,0.05027293786406517,0.04874502134043723,0.021292421678816408,0.4006731542713294,0.4011181887686231,0.3631384459005727,80.00477195416612,79.64163350826554,9.172086201875869,-0.048236968697810495,0.4011181887686231
1,Chau_Thanh,10.396951,105.28108300000001,SA,T,17-07-2022,3.3,5500,0.012322571128606796,0.5272350311279297,0.5149124599993229,0.13186468850625188,0.004631859777735352,0.4011181887686231,0.003788682399317622,0.06532368808984756,0.06153500569052994,0.017910270963942532,0.2315096409037742,0.4011181887686231,1.294778574166698,30.08271832130664,28.78793974713994,9.099777637881733,0.09993338038115923,0.4011181887686231
2,Chau_Thanh,10.386495,105.284636,SA,T,17-07-2022,1.98,6500,0.01565462537109852,0.6191207766532898,0.6034661512821913,0.1452208333893826,-0.15325682272310595,0.4011181887686231,0.0031669524032622576,0.0889347717165947,0.08576781931333244,0.021650456762137383,-0.06366265345186364,0.4011181887686231,0.8907843281483244,34.44259733991545,33.55181301176713,7.7976835310696275,0.19328501385546212,0.4011181887686231
3,Chau_Thanh,10.394517,105.260713,SA,T,19-07-2022,4.4,5500,0.010525072924792767,0.3432149589061737,0.33268988598138094,0.11230604767211173,-0.1286331788087881,0.4011181887686231,0.0021392684429883957,0.06886885315179825,0.06672958470880985,0.02149695518279546,-0.05132707410383473,0.4011181887686231,1.37089827997399,36.46747879664503,35.09658051667104,8.041441337837119,0.017778123666593454,0.4011181887686231
4,Chau_Thanh,10.406199,105.248616,SA,T,19-07-2022,6.05,6500,0.01531205140054226,0.9174041152000427,0.9020920637995005,0.16109295797191167,0.002136211052396926,0.4011181887686231,0.0021419546101242304,0.06415687501430511,0.062014920404180884,0.028813975875412946,0.21042326540856165,0.4011181887686231,0.8477310820825479,36.22224862426457,35.374517542182026,8.19388131886473,-0.03457783619973717,0.4011181887686231
5,Chau_Thanh,10.402927,105.235656,SA,T,19-07-2022,1.98,5500,0.005812292918562889,0.3456217050552368,0.3398094121366739,0.07938285029836391,-0.08056557465519565,0.4011181887686231,0.0023637432605028152,0.05700760334730148,0.05464386008679867,0.020387481481425072,0.19581889202472733,0.37101718711861154,0.3571681937787775,30.92890780862486,30.571739614846084,5.636647580303742,0.20385615706944318,0.3860676879436173
6,Chau_Thanh,10.392248,105.227502,SA,T,19-07-2022,2.2,6500,0.010996190831065178,0.5950870513916016,0.5840908605605364,0.10936611233965347,0.21542199476980778,0.3860676879436173,0.0019883252680301666,0.048347339034080505,0.04635901376605034,0.014041225940577294,0.12648852723837872,0.4011181887686231,0.7620407180101034,74.17525828486175,73.41321756685166,12.648401405413482,0.14379056060333928,0.4011181887686231
7,Chau_Thanh,10.375755999999999,105.20899299999999,SA,T,19-07-2022,1.98,6000,0.011457698419690132,0.37418174743652344,0.3627240490168333,0.13795456760808042,0.157923195318094,0.4011181887686231,0.003712831297889352,0.06438543647527695,0.060672605177387595,0.02316508602694069,0.06263370311105432,0.4011181887686231,1.1694337106663857,14.318955534729348,13.149521824062962,6.766469508915559,0.31983308632376883,0.4011181887686231
8,Chau_Thanh,10.374004,105.228649,SA,T,19-07-2022,4.95,6000,0.016415229067206383,0.7065860629081726,0.6901708338409662,0.16087652311513298,0.311967765214345,0.3860676879436173,0.004679370671510696,0.11011002212762833,0.10543065145611763,0.02875440001585766,-0.005241998677482666,0.4011181887686231,1.4389838233534902,28.22095225398697,26.78196843063348,7.410075719695421,0.20627206881263063,0.4011181887686231
9,Chau_Thanh,10.374524000000001,105.255016,SA,T,19-07-2022,4.0,6400,0.019069643691182137,0.38183218240737915,0.362762538716197,0.12500769056771932,-0.001890841208083471,0.4011181887686231,0.0017550669144839048,0.07859446853399277,0.07683940161950886,0.02351344787319632,0.23637941238350033,0.4011181887686231,0.959291495313751,27.930412090273336,26.971120594959586,8.074921178449923,-0.03755578921082887,0.3860676879436173
